ccaa_iso;fecha;num_casos;casos_ac;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
VC;2020-03-22;397;35632;362;30;0;5
VC;2020-03-23;485;36117;431;51;0;3
VC;2020-03-24;340;36457;306;27;0;7
VC;2020-03-25;411;36868;359;42;0;10
VC;2020-03-26;309;37177;271;33;0;5
VC;2020-03-27;333;37510;294;27;0;12
VC;2020-03-28;246;37756;218;19;0;9
VC;2020-03-29;217;37973;183;23;0;11
VC;2020-03-30;256;38229;222;25;0;9
VC;2020-03-31;181;38410;151;23;0;7
VC;2020-04-01;240;38650;202;31;1;6
VC;2020-04-02;217;38867;181;31;0;5
VC;2020-04-03;216;39083;190;23;0;3
VC;2020-04-04;142;39225;118;19;0;5
VC;2020-04-05;122;39347;105;12;0;5
VC;2020-04-06;180;39527;137;37;0;6
VC;2020-04-07;171;39698;127;39;0;5
VC;2020-04-08;170;39868;125;41;0;4
VC;2020-04-09;173;40041;117;51;0;5
VC;2020-04-10;141;40182;95;45;0;1
VC;2020-04-11;133;40315;78;50;0;5
VC;2020-04-12;83;40398;67;14;0;2
VC;2020-04-13;99;40497;63;31;0;5
VC;2020-04-14;98;40595;63;29;0;6
VC;2020-04-15;151;40746;72;75;0;4
VC;2020-04-16;130;40876;52;75;0;3
VC;2020-04-17;157;41033;82;72;0;3
VC;2020-04-18;199;41232;52;142;0;5
VC;2020-04-19;71;41303;25;45;0;1
VC;2020-04-20;72;41375;35;34;0;3
VC;2020-04-21;178;41553;50;123;0;5
VC;2020-04-22;156;41709;35;120;0;1
VC;2020-04-23;191;41900;43;142;0;6
VC;2020-04-24;230;42130;40;187;0;3
VC;2020-04-25;106;42236;38;66;0;2
VC;2020-04-26;38;42274;19;18;0;1
VC;2020-04-27;51;42325;20;30;0;1
VC;2020-04-28;120;42445;37;82;0;1
VC;2020-04-29;138;42583;34;103;0;1
VC;2020-04-30;114;42697;19;94;0;1
VC;2020-05-01;95;42792;24;70;1;0
VC;2020-05-02;110;42902;31;76;0;3
VC;2020-05-03;46;42948;15;29;0;2
VC;2020-05-04;28;42976;6;21;0;1
VC;2020-05-05;20;42996;12;8;0;0
VC;2020-05-06;15;43011;12;2;0;1
VC;2020-05-07;13;43024;4;9;0;0
VC;2020-05-08;12;43036;5;7;0;0
VC;2020-05-09;8;43044;7;1;0;0
VC;2020-05-10;8;43052;8;0;0;0
VC;2020-05-11;20;43072;20;0;0;0
VC;2020-05-12;18;43090;18;0;0;0
VC;2020-05-13;12;43102;12;0;0;0
VC;2020-05-14;19;43121;19;0;0;0
VC;2020-05-15;13;43134;13;0;0;0
VC;2020-05-16;8;43142;8;0;0;0
VC;2020-05-17;7;43149;7;0;0;0
VC;2020-05-18;10;43159;10;0;0;0
VC;2020-05-19;12;43171;12;0;0;0
VC;2020-05-20;14;43185;14;0;0;0
VC;2020-05-21;7;43192;7;0;0;0
VC;2020-05-22;17;43209;17;0;0;0
VC;2020-05-23;8;43217;8;0;0;0
VC;2020-05-24;9;43226;9;0;0;0
VC;2020-05-25;5;43231;5;0;0;0
VC;2020-05-26;13;43244;13;0;0;0
VC;2020-05-27;16;43260;16;0;0;0
VC;2020-05-28;9;43269;9;0;0;0
VC;2020-05-29;8;43277;8;0;0;0
VC;2020-05-30;5;43282;5;0;0;0
VC;2020-05-31;7;43289;7;0;0;0
VC;2020-06-01;14;43303;14;0;0;0
VC;2020-06-02;19;43322;19;0;0;0
VC;2020-06-03;11;43333;11;0;0;0
VC;2020-06-04;9;43342;9;0;0;0
VC;2020-06-05;8;43350;8;0;0;0
VC;2020-06-06;8;43358;8;0;0;0
VC;2020-06-07;7;43365;7;0;0;0
VC;2020-06-08;5;43370;5;0;0;0
VC;2020-06-09;8;43378;8;0;0;0
VC;2020-06-10;3;43381;3;0;0;0
VC;2020-06-11;11;43392;11;0;0;0
VC;2020-06-12;11;43403;11;0;0;0
VC;2020-06-13;3;43406;3;0;0;0
VC;2020-06-14;1;43407;1;0;0;0
VC;2020-06-15;11;43418;11;0;0;0
VC;2020-06-16;10;43428;10;0;0;0
VC;2020-06-17;8;43436;8;0;0;0
VC;2020-06-18;8;43444;8;0;0;0
VC;2020-06-19;10;43454;10;0;0;0
VC;2020-06-20;5;43459;5;0;0;0
VC;2020-06-21;10;43469;10;0;0;0
VC;2020-06-22;7;43476;7;0;0;0
VC;2020-06-23;12;43488;12;0;0;0
VC;2020-06-24;6;43494;6;0;0;0
VC;2020-06-25;8;43502;8;0;0;0
VC;2020-06-26;13;43515;13;0;0;0
VC;2020-06-27;13;43528;13;0;0;0
VC;2020-06-28;13;43541;13;0;0;0
VC;2020-06-29;18;43559;18;0;0;0
VC;2020-06-30;18;43577;18;0;0;0
VC;2020-07-01;22;43599;22;0;0;0
VC;2020-07-02;23;43622;23;0;0;0
VC;2020-07-03;14;43636;14;0;0;0
VC;2020-07-04;6;43642;6;0;0;0
VC;2020-07-05;11;43653;11;0;0;0
VC;2020-07-06;20;43673;20;0;0;0
VC;2020-07-07;26;43699;26;0;0;0
VC;2020-07-08;29;43728;29;0;0;0
VC;2020-07-09;28;43756;28;0;0;0
VC;2020-07-10;32;43788;32;0;0;0
VC;2020-07-11;35;43823;35;0;0;0
VC;2020-07-12;17;43840;17;0;0;0
VC;2020-07-13;48;43888;48;0;0;0
VC;2020-07-14;55;43943;55;0;0;0
VC;2020-07-15;77;44020;77;0;0;0
VC;2020-07-16;64;44084;64;0;0;0
VC;2020-07-17;93;44177;93;0;0;0
VC;2020-07-18;91;44268;91;0;0;0
VC;2020-07-19;79;44347;79;0;0;0
VC;2020-07-20;113;44460;113;0;0;0
VC;2020-07-21;126;44586;126;0;0;0
VC;2020-07-22;132;44718;132;0;0;0
VC;2020-07-23;119;44837;119;0;0;0
VC;2020-07-24;148;44985;148;0;0;0
VC;2020-07-25;159;45144;159;0;0;0
VC;2020-07-26;118;45262;118;0;0;0
VC;2020-07-27;181;45443;181;0;0;0
VC;2020-07-28;172;45615;172;0;0;0
VC;2020-07-29;251;45866;251;0;0;0
VC;2020-07-30;221;46087;221;0;0;0
VC;2020-07-31;205;46292;205;0;0;0
VC;2020-08-01;222;46514;222;0;0;0
VC;2020-08-02;172;46686;172;0;0;0
VC;2020-08-03;226;46912;226;0;0;0
VC;2020-08-04;284;47196;284;0;0;0
VC;2020-08-05;296;47492;296;0;0;0
VC;2020-08-06;256;47748;256;0;0;0
VC;2020-08-07;270;48018;270;0;0;0
VC;2020-08-08;253;48271;253;0;0;0
VC;2020-08-09;193;48464;193;0;0;0
VC;2020-08-10;278;48742;278;0;0;0
VC;2020-08-11;271;49013;271;0;0;0
VC;2020-08-12;297;49310;297;0;0;0
VC;2020-08-13;270;49580;270;0;0;0
VC;2020-08-14;300;49880;300;0;0;0
VC;2020-08-15;220;50100;220;0;0;0
VC;2020-08-16;111;50211;111;0;0;0
